Unable to connect to 10.6.9.223
Unable to connect to 10.6.9.221
Unable to connect to 10.6.9.218
Unable to connect to 10.6.9.222
Unable to connect to 10.6.9.220
Unable to connect to 10.6.9.219
Machine 10.6.9.209 CpuFree% 93.56 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 127742
Machine 10.6.9.207 CpuFree% 93.36 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 95704
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 93.57 MemFree% 51.50 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 179412

Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 93.60 MemFree% 51.50 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 147087
Machine 10.6.9.210 CpuFree% 91.61 MemFree% 51.83 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 92006
Machine 10.6.9.207 CpuFree% 94.20 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 74793
Machine 10.6.9.209 CpuFree% 93.67 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 83944

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 91.57 MemFree% 51.84 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 114696
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 93.66 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 110949
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 93.30 MemFree% 51.58 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 118777
Machine 10.6.9.205 CpuFree% 92.72 MemFree% 51.50 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 173066

Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 93.32 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 95654
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 93.85 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 91412
Machine 10.6.9.210 CpuFree% 92.52 MemFree% 51.84 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 91254
Machine 10.6.9.205 CpuFree% 93.19 MemFree% 51.50 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 154656
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 99.77 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 94.37 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 87331
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 93.24 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 85535
Machine 10.6.9.210 CpuFree% 92.77 MemFree% 51.84 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 61085
Machine 10.6.9.205 CpuFree% 92.47 MemFree% 51.50 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 103921

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 96.92 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 148831
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 97.20 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 143115
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 95.73 MemFree% 51.84 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 131885
Machine 10.6.9.205 CpuFree% 97.93 MemFree% 51.50 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 205980

Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 89.23 MemFree% 51.84 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 133099
Machine 10.6.9.209 CpuFree% 89.98 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 104071
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 90.42 MemFree% 51.50 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 182447
Machine 10.6.9.207 CpuFree% 90.82 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 96138

Machine 10.6.9.205 CpuFree% 93.39 MemFree% 51.50 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 136031
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 93.32 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 94226
Machine 10.6.9.210 CpuFree% 91.90 MemFree% 51.84 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 64074
Machine 10.6.9.209 CpuFree% 92.38 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 68959

Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 93.56 MemFree% 51.50 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 164067
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 93.47 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 96400
Machine 10.6.9.209 CpuFree% 93.91 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 121237
Machine 10.6.9.210 CpuFree% 92.27 MemFree% 51.84 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 107816

Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 92.99 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 105591
Machine 10.6.9.210 CpuFree% 92.16 MemFree% 51.83 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 120805
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 92.55 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 101503
Machine 10.6.9.205 CpuFree% 92.69 MemFree% 51.51 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 188883

Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 92.74 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 125158
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 94.50 MemFree% 51.50 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 173167
Machine 10.6.9.207 CpuFree% 93.76 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 116310
Machine 10.6.9.210 CpuFree% 92.69 MemFree% 51.83 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 119847
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 91.75 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 37483
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 89.95 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 50266
Machine 10.6.9.205 CpuFree% 90.89 MemFree% 51.51 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 108685
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 90.02 MemFree% 51.84 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 53215

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 90.66 MemFree% 51.51 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 127359
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 91.98 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 81762
Machine 10.6.9.210 CpuFree% 91.30 MemFree% 51.84 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 87615
Machine 10.6.9.209 CpuFree% 91.21 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 89983
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 92.51 MemFree% 51.83 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 119140
Machine 10.6.9.207 CpuFree% 94.66 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 128197
Machine 10.6.9.209 CpuFree% 94.71 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 131406
Machine 10.6.9.205 CpuFree% 93.53 MemFree% 51.51 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 148072
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312

Machine 10.6.9.205 CpuFree% 92.31 MemFree% 51.51 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 109830
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 91.12 MemFree% 51.83 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 49281
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 92.68 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 55129
Machine 10.6.9.209 CpuFree% 91.78 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 44796

Machine 10.6.9.205 CpuFree% 93.51 MemFree% 51.50 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 163171
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 93.76 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 159486
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 91.94 MemFree% 51.84 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 122885
Machine 10.6.9.207 CpuFree% 93.81 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 163203
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312

Machine 10.6.9.205 CpuFree% 93.79 MemFree% 51.50 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 161831
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 93.07 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 101116
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 91.98 MemFree% 51.83 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 100506
Machine 10.6.9.207 CpuFree% 94.43 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 101070

Machine 10.6.9.205 CpuFree% 93.36 MemFree% 51.51 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 208257
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 93.68 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 130181
Machine 10.6.9.210 CpuFree% 92.86 MemFree% 51.84 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 154791
Machine 10.6.9.209 CpuFree% 93.19 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 138270

Machine 10.6.9.205 CpuFree% 94.58 MemFree% 51.51 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 198824
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 99.75 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 93.44 MemFree% 51.83 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 154924
Machine 10.6.9.209 CpuFree% 93.57 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 155882
Machine 10.6.9.207 CpuFree% 93.90 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 123550
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312

Machine 10.6.9.205 CpuFree% 91.08 MemFree% 51.51 Memfree 2043 MB, Memtotal 3967 MB, Swapfree 7615 MB, Swaptotal 7730 MB Netout 141340
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 93.18 MemFree% 51.57 Memfree 2046 MB, Memtotal 3967 MB, Swapfree 7530 MB, Swaptotal 7730 MB Netout 68709
Machine 10.6.9.207 CpuFree% 94.29 MemFree% 53.34 Memfree 2116 MB, Memtotal 3967 MB, Swapfree 7588 MB, Swaptotal 7730 MB Netout 66114
Machine 10.6.9.210 CpuFree% 92.42 MemFree% 51.83 Memfree 2056 MB, Memtotal 3967 MB, Swapfree 7620 MB, Swaptotal 7730 MB Netout 74531

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.55 Memfree 3910 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3917 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
