Machine 10.6.9.222 CpuFree% 95.43 MemFree% 93.29 Memfree 3701 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 43073
Machine 10.6.9.220 CpuFree% 97.38 MemFree% 94.30 Memfree 3741 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 38784
Machine 10.6.9.221 CpuFree% 95.60 MemFree% 92.95 Memfree 3687 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 49512
Machine 10.6.9.213 CpuFree% 98.06 MemFree% 94.08 Memfree 3732 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 59512
Machine 10.6.9.215 CpuFree% 97.82 MemFree% 93.60 Memfree 3713 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 54160
Machine 10.6.9.210 CpuFree% 98.07 MemFree% 92.44 Memfree 3667 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 68696

Machine 10.6.9.207 CpuFree% 98.56 MemFree% 92.60 Memfree 3673 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 86936
Machine 10.6.9.215 CpuFree% 98.33 MemFree% 93.60 Memfree 3713 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 69582
Machine 10.6.9.220 CpuFree% 98.81 MemFree% 94.30 Memfree 3741 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 75790
Machine 10.6.9.223 CpuFree% 99.26 MemFree% 94.13 Memfree 3734 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 69817
Machine 10.6.9.222 CpuFree% 99.51 MemFree% 93.29 Memfree 3701 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 88797
Machine 10.6.9.211 CpuFree% 98.57 MemFree% 93.92 Memfree 3726 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 87506
Machine 10.6.9.209 CpuFree% 99.25 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 65889
Machine 10.6.9.205 CpuFree% 99.76 MemFree% 94.04 Memfree 3731 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 74514
Machine 10.6.9.219 CpuFree% 98.57 MemFree% 93.76 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 53884
Machine 10.6.9.210 CpuFree% 99.02 MemFree% 92.44 Memfree 3667 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 49669
Machine 10.6.9.212 CpuFree% 99.03 MemFree% 93.35 Memfree 3703 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 66567
Machine 10.6.9.213 CpuFree% 98.33 MemFree% 94.08 Memfree 3732 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 53510
Machine 10.6.9.218 CpuFree% 99.28 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 82267
Machine 10.6.9.221 CpuFree% 98.78 MemFree% 92.95 Memfree 3687 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 67655
Machine 10.6.9.203 CpuFree% 96.92 MemFree% 93.96 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 906951

Machine 10.6.9.203 CpuFree% 97.93 MemFree% 93.96 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 974948
Machine 10.6.9.218 CpuFree% 99.27 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 68552
Machine 10.6.9.209 CpuFree% 99.00 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 75232
Machine 10.6.9.212 CpuFree% 99.03 MemFree% 93.35 Memfree 3703 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 83328
Machine 10.6.9.222 CpuFree% 98.78 MemFree% 93.29 Memfree 3701 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 63780
Machine 10.6.9.223 CpuFree% 98.57 MemFree% 94.13 Memfree 3734 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 76432
Machine 10.6.9.221 CpuFree% 99.26 MemFree% 92.95 Memfree 3687 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 78426
Machine 10.6.9.207 CpuFree% 98.78 MemFree% 92.60 Memfree 3673 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 69751
Machine 10.6.9.205 CpuFree% 99.75 MemFree% 94.04 Memfree 3730 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 73806
Machine 10.6.9.219 CpuFree% 99.05 MemFree% 93.76 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 86863
Machine 10.6.9.211 CpuFree% 98.57 MemFree% 93.92 Memfree 3726 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 68210
Machine 10.6.9.210 CpuFree% 99.02 MemFree% 92.44 Memfree 3667 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 82284
Machine 10.6.9.215 CpuFree% 99.29 MemFree% 93.60 Memfree 3713 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 72109
Machine 10.6.9.220 CpuFree% 98.57 MemFree% 94.30 Memfree 3741 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 65536
Machine 10.6.9.213 CpuFree% 99.06 MemFree% 94.07 Memfree 3732 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 89057

Machine 10.6.9.219 CpuFree% 97.17 MemFree% 93.76 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 55895
Machine 10.6.9.212 CpuFree% 97.84 MemFree% 93.35 Memfree 3703 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 42313
Machine 10.6.9.205 CpuFree% 97.82 MemFree% 94.04 Memfree 3730 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 39991
Machine 10.6.9.210 CpuFree% 98.53 MemFree% 92.44 Memfree 3667 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 63568
Machine 10.6.9.215 CpuFree% 97.83 MemFree% 93.60 Memfree 3713 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 45054
Machine 10.6.9.221 CpuFree% 96.40 MemFree% 92.95 Memfree 3687 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 51016
Machine 10.6.9.223 CpuFree% 94.39 MemFree% 94.13 Memfree 3734 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 43911
Machine 10.6.9.203 CpuFree% 95.27 MemFree% 93.96 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 805075
Machine 10.6.9.211 CpuFree% 97.09 MemFree% 93.92 Memfree 3726 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 47384
Machine 10.6.9.209 CpuFree% 97.35 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 41666
Machine 10.6.9.218 CpuFree% 95.91 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 51348
Machine 10.6.9.207 CpuFree% 97.13 MemFree% 92.60 Memfree 3673 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 52880
Machine 10.6.9.213 CpuFree% 97.59 MemFree% 94.07 Memfree 3732 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 56950
Machine 10.6.9.220 CpuFree% 96.37 MemFree% 94.30 Memfree 3741 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 50764
Machine 10.6.9.222 CpuFree% 96.59 MemFree% 93.28 Memfree 3700 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 45214

Machine 10.6.9.219 CpuFree% 97.38 MemFree% 93.76 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 59006
Machine 10.6.9.203 CpuFree% 96.59 MemFree% 93.97 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 725951
Machine 10.6.9.211 CpuFree% 98.08 MemFree% 93.92 Memfree 3726 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 39108
Machine 10.6.9.215 CpuFree% 98.25 MemFree% 93.60 Memfree 3713 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 69068
Machine 10.6.9.213 CpuFree% 97.87 MemFree% 94.07 Memfree 3732 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 64768
Machine 10.6.9.209 CpuFree% 98.08 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 66280
Machine 10.6.9.205 CpuFree% 98.06 MemFree% 94.04 Memfree 3730 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 71692
Machine 10.6.9.212 CpuFree% 97.34 MemFree% 93.36 Memfree 3704 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 68859
Machine 10.6.9.210 CpuFree% 97.35 MemFree% 92.44 Memfree 3667 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 52194
Machine 10.6.9.222 CpuFree% 95.42 MemFree% 93.29 Memfree 3701 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 43798
Machine 10.6.9.218 CpuFree% 95.84 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 39295
Machine 10.6.9.220 CpuFree% 97.85 MemFree% 94.30 Memfree 3741 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 37154
Machine 10.6.9.207 CpuFree% 98.29 MemFree% 92.60 Memfree 3673 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 42120
Machine 10.6.9.221 CpuFree% 96.10 MemFree% 92.95 Memfree 3687 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 62428
Machine 10.6.9.223 CpuFree% 96.07 MemFree% 94.13 Memfree 3734 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 58709

Machine 10.6.9.209 CpuFree% 99.06 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 58221
Machine 10.6.9.205 CpuFree% 99.03 MemFree% 94.04 Memfree 3730 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 65192
Machine 10.6.9.213 CpuFree% 99.01 MemFree% 94.07 Memfree 3732 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 50619
Machine 10.6.9.203 CpuFree% 96.93 MemFree% 93.97 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 1047394
Machine 10.6.9.220 CpuFree% 98.56 MemFree% 94.30 Memfree 3741 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 73220
Machine 10.6.9.207 CpuFree% 99.28 MemFree% 92.60 Memfree 3673 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 76654
Machine 10.6.9.219 CpuFree% 98.81 MemFree% 93.76 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 50438
Machine 10.6.9.223 CpuFree% 99.04 MemFree% 94.13 Memfree 3734 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 68831
Machine 10.6.9.211 CpuFree% 98.82 MemFree% 93.92 Memfree 3726 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 81100
Machine 10.6.9.218 CpuFree% 99.51 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 80860
Machine 10.6.9.222 CpuFree% 99.04 MemFree% 93.29 Memfree 3701 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 81117
Machine 10.6.9.210 CpuFree% 99.26 MemFree% 92.44 Memfree 3667 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 41676
Machine 10.6.9.215 CpuFree% 98.54 MemFree% 93.60 Memfree 3713 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 71284
Machine 10.6.9.212 CpuFree% 99.05 MemFree% 93.36 Memfree 3703 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 55778
Machine 10.6.9.221 CpuFree% 99.28 MemFree% 92.95 Memfree 3687 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 55240

Machine 10.6.9.219 CpuFree% 98.56 MemFree% 93.76 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 68780
Machine 10.6.9.211 CpuFree% 98.80 MemFree% 93.92 Memfree 3726 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 55976
Machine 10.6.9.209 CpuFree% 99.05 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 64051
Machine 10.6.9.205 CpuFree% 98.77 MemFree% 94.04 Memfree 3731 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 63925
Machine 10.6.9.213 CpuFree% 98.76 MemFree% 94.08 Memfree 3732 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 67852
Machine 10.6.9.220 CpuFree% 98.09 MemFree% 94.31 Memfree 3741 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 59733
Machine 10.6.9.207 CpuFree% 99.03 MemFree% 92.60 Memfree 3673 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 61079
Machine 10.6.9.218 CpuFree% 98.07 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 56492
Machine 10.6.9.212 CpuFree% 98.80 MemFree% 93.36 Memfree 3704 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 70521
Machine 10.6.9.215 CpuFree% 99.04 MemFree% 93.60 Memfree 3713 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 65635
Machine 10.6.9.210 CpuFree% 99.02 MemFree% 92.44 Memfree 3667 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 73746
Machine 10.6.9.221 CpuFree% 98.54 MemFree% 92.96 Memfree 3687 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 73043
Machine 10.6.9.222 CpuFree% 98.08 MemFree% 93.29 Memfree 3701 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 57237
Machine 10.6.9.223 CpuFree% 98.31 MemFree% 94.13 Memfree 3734 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 66008
Machine 10.6.9.203 CpuFree% 97.37 MemFree% 93.96 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 897114

Machine 10.6.9.219 CpuFree% 98.48 MemFree% 93.76 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 41668
Machine 10.6.9.218 CpuFree% 96.58 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 60957
Machine 10.6.9.220 CpuFree% 98.24 MemFree% 94.31 Memfree 3741 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 58651
Machine 10.6.9.207 CpuFree% 98.48 MemFree% 92.60 Memfree 3673 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 61249
Machine 10.6.9.211 CpuFree% 98.29 MemFree% 93.92 Memfree 3726 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 62833
Machine 10.6.9.210 CpuFree% 98.94 MemFree% 92.44 Memfree 3667 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 48289
Machine 10.6.9.203 CpuFree% 96.85 MemFree% 93.96 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 620787
Machine 10.6.9.222 CpuFree% 97.24 MemFree% 93.29 Memfree 3701 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 59476
Machine 10.6.9.223 CpuFree% 96.90 MemFree% 94.13 Memfree 3734 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 46481
Machine 10.6.9.213 CpuFree% 98.23 MemFree% 94.08 Memfree 3732 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 44577
Machine 10.6.9.212 CpuFree% 98.50 MemFree% 93.36 Memfree 3704 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 55859
Machine 10.6.9.221 CpuFree% 97.11 MemFree% 92.96 Memfree 3687 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 41685
Machine 10.6.9.215 CpuFree% 98.24 MemFree% 93.60 Memfree 3713 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 46461
Machine 10.6.9.205 CpuFree% 98.49 MemFree% 94.04 Memfree 3731 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 44941
Machine 10.6.9.209 CpuFree% 98.99 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 48315

Machine 10.6.9.219 CpuFree% 99.53 MemFree% 93.77 Memfree 3720 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 64032
Machine 10.6.9.211 CpuFree% 99.04 MemFree% 93.92 Memfree 3726 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 53438
Machine 10.6.9.218 CpuFree% 99.55 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 49067
Machine 10.6.9.205 CpuFree% 99.53 MemFree% 94.04 Memfree 3730 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 62120
Machine 10.6.9.209 CpuFree% 99.30 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 56093
Machine 10.6.9.212 CpuFree% 98.82 MemFree% 93.36 Memfree 3704 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 54933
Machine 10.6.9.210 CpuFree% 99.31 MemFree% 92.44 Memfree 3667 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 58523
Machine 10.6.9.220 CpuFree% 99.30 MemFree% 94.31 Memfree 3741 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 47397
Machine 10.6.9.215 CpuFree% 99.53 MemFree% 93.60 Memfree 3713 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 62001
Machine 10.6.9.207 CpuFree% 98.82 MemFree% 92.60 Memfree 3673 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 51792
Machine 10.6.9.213 CpuFree% 99.26 MemFree% 94.08 Memfree 3732 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 67452
Machine 10.6.9.221 CpuFree% 99.77 MemFree% 92.96 Memfree 3687 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 69492
Machine 10.6.9.222 CpuFree% 99.28 MemFree% 93.29 Memfree 3701 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 58236
Machine 10.6.9.223 CpuFree% 99.06 MemFree% 94.13 Memfree 3734 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 76004
Machine 10.6.9.203 CpuFree% 96.65 MemFree% 93.97 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 446851

Machine 10.6.9.219 CpuFree% 99.75 MemFree% 93.77 Memfree 3720 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 70248
Machine 10.6.9.209 CpuFree% 98.80 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 67957
Machine 10.6.9.218 CpuFree% 99.76 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 82984
Machine 10.6.9.211 CpuFree% 99.27 MemFree% 93.92 Memfree 3726 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 88047
Machine 10.6.9.210 CpuFree% 99.51 MemFree% 92.44 Memfree 3667 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 56903
Machine 10.6.9.212 CpuFree% 98.79 MemFree% 93.36 Memfree 3704 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 74171
Machine 10.6.9.215 CpuFree% 98.78 MemFree% 93.60 Memfree 3713 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 73432
Machine 10.6.9.221 CpuFree% 99.51 MemFree% 92.96 Memfree 3687 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 49598
Machine 10.6.9.223 CpuFree% 98.77 MemFree% 94.13 Memfree 3734 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 64119
Machine 10.6.9.220 CpuFree% 99.26 MemFree% 94.31 Memfree 3741 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 79347
Machine 10.6.9.205 CpuFree% 99.76 MemFree% 94.04 Memfree 3730 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 67882
Machine 10.6.9.222 CpuFree% 99.52 MemFree% 93.29 Memfree 3701 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 83637
Machine 10.6.9.213 CpuFree% 98.99 MemFree% 94.08 Memfree 3732 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 64691
Machine 10.6.9.207 CpuFree% 99.50 MemFree% 92.60 Memfree 3673 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 93351
Machine 10.6.9.203 CpuFree% 97.39 MemFree% 93.97 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 809013

Machine 10.6.9.219 CpuFree% 99.50 MemFree% 93.76 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 80302
Machine 10.6.9.210 CpuFree% 99.47 MemFree% 92.44 Memfree 3667 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 79589
Machine 10.6.9.205 CpuFree% 99.74 MemFree% 94.04 Memfree 3730 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 74002
Machine 10.6.9.211 CpuFree% 99.23 MemFree% 93.92 Memfree 3726 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 64920
Machine 10.6.9.215 CpuFree% 99.74 MemFree% 93.60 Memfree 3713 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 71564
Machine 10.6.9.207 CpuFree% 99.21 MemFree% 92.60 Memfree 3673 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 64651
Machine 10.6.9.209 CpuFree% 99.74 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 71753
Machine 10.6.9.222 CpuFree% 99.46 MemFree% 93.29 Memfree 3701 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 61706
Machine 10.6.9.220 CpuFree% 98.99 MemFree% 94.31 Memfree 3741 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 60191
Machine 10.6.9.221 CpuFree% 99.74 MemFree% 92.96 Memfree 3687 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 83785
Machine 10.6.9.218 CpuFree% 99.21 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 60384
Machine 10.6.9.213 CpuFree% 99.48 MemFree% 94.07 Memfree 3732 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 80833
Machine 10.6.9.223 CpuFree% 99.74 MemFree% 94.12 Memfree 3734 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 73683
Machine 10.6.9.212 CpuFree% 99.74 MemFree% 93.36 Memfree 3704 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 69331
Machine 10.6.9.203 CpuFree% 98.18 MemFree% 93.97 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 571345

Machine 10.6.9.219 CpuFree% 99.04 MemFree% 93.76 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 49050
Machine 10.6.9.205 CpuFree% 99.52 MemFree% 94.04 Memfree 3731 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 61989
Machine 10.6.9.218 CpuFree% 99.52 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 59742
Machine 10.6.9.215 CpuFree% 99.00 MemFree% 93.60 Memfree 3713 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 63734
